,date,title,target
8557,2020-05-21,"όρκο «σε ό,τι έχουν ιερό» πως δεν έχουν κορωναϊό θα δίνουν οι τουρίστες πριν επισκεφτούν την ελλάδα",1
8526,2020-05-21,έρευνα: 9/10 οδοντίατροι αναγκάζουν τους βοηθούς τους να τους αποκαλούν «γιατρέ»,1
16746,2020-05-22,77χρονος ανυπομονεί να ξαναγίνει ο παράξενος του καφενείου,1
1145,2020-05-25,5.000 δέντρα και 10.000 εκτυπωτές χαρτονομισμάτων εξασφάλισε η ελλάδα,1
1178,2020-05-25,"κοινωνική απόσταση 16 στρεμμάτων θα πρέπει να τηρούν τα στρατεύματα γειτονικών χωρών, προειδοποιούν οι επιστήμονες",1
8606,2020-05-26,"ιδιαίτερα ικανοποιημένοι στην κυβέρνηση με τους θεσσαλονικείς, αποφεύγουν να χρησιμοποιούν το μετρό της πόλης",1
17886,2020-05-26,support art workers (φωτο),1
8582,2020-05-27,έρευνα: 10% μείωση στην αποδοτικότητα προκαλεί η χρήση πυτζάμας,1
3741,2020-05-27,θα έρθουν οι ξένοι και θα μας αλλοιώσουν το r μηδέν,1
16747,2020-05-28,10 σημάδια πως ο σύντροφός σου δεν σε αγαπάει,1
8555,2020-05-28,χρυσάνθεμα και ρόδα φύτρωσαν στην καρέκλα που καθόταν ο σωτήρης τσιόδρας στο υπουργείο υγείας,1
16985,2020-05-29,34χρονη σκέφτεται πλέον σοβαρά να βγάλει από πάνω της το γούρι του 2020,1
2413,2020-05-29,αχρησιμοποίητα πακέτα ντελόρ σε εξαιρετική κατάσταση βρέθηκαν στα υπόγεια του μαξίμου,1
17777,2020-05-31,σώος βρέθηκε άνδρας που είχε χαθεί στον ατμό του ηλεκτρονικού του τσιγάρου,1
3850,2020-06-01,παρκαδόρους πλοίων θα διαθέτουν τα drive-in σινεμά για τη σωστή οργάνωση των αυτοκινήτων,1
2378,2020-06-01,καμία πρόθεση να επιστρέψουν στη γη δεν έχουν οι αστροναύτες του spacex,1
1180,2020-06-02,συνελήφθη παρανοϊκός οικονομολόγος που ήθελε να κάνει ένεση στην οικονομία,1
3956,2020-06-02,"έξαλλος ο ντόναλντ τραμπ, κατηγορεί τους κινέζους και για τον ρατσισμό στις ηπα",1
16748,2020-06-03,λευκός 36χρονος ανέβασε μαύρο τετράγωνο στο instagram,1
19215,2020-06-03,διακόσια χιλιόμετρα διένυσε υπάλληλος που κάθισε με φόρα στην καρέκλα του γραφείου του,1
16670,2020-06-03,σε υποχρεωτική καραντίνα θα μπαίνουν για τουλάχιστον 14 ημέρες και οι μαφιόζοι που επισκέπτονται τη χώρα μας,1
16669,2020-06-04,έρευνα: ένας στους τρεις έλληνες είναι ελκυστικότερος με τη μάσκα,1
19335,2020-06-04,προαιρετική και όχι υποχρεωτική η αναγραφή του ζωδίου στις νέες ταυτότητες,1
2381,2020-06-04,"κατά διαόλου θα συνεχίσουν να πηγαίνουν όλα, πηγές επιβεβαιώνουν",1
3558,2020-06-05,"από τη γιόγκα παρασύρθηκε ο χριστός κατά τα άγνωστα χρόνια της ζωής του, ανεπιθύμητη έκτοτε στην εκκλησία",1
3611,2020-06-05,"π.π.ο. ο ηλίας κασιδιάρης, πηγές επιβεβαιώνουν",1
606,2020-06-09,έτοιμος να ηγηθεί των ερευνών για το εμβόλιο κατά του κορωνοϊού δηλώνει ο γιάνης βαρουφάκης,1
4764,2020-06-09,με σύντομο dj set progressive house θα ανοίξει την συνέντευξη τύπου του ο δημήτρης γιαννακόπουλος,1
571,2020-06-10,ξεσκεπάστηκε απάτη e-mail που χαρίζει ομάδα μπάσκετ 25 εκατομμυρίων ευρώ,1
8562,2020-06-11,5+1 διαβολικές κεραίες 5g που θα σας προκαλέσουν εφιάλτες,1
16671,2020-06-11,τον πασταφαριανισμό ασπάστηκε η νίκη κεραμέως,1
8602,2020-06-12,τον πρώτο του ρόλο ως μη-ανώμαλος θα παίξει φέτος ο μάκης παπαδημητρίου,1
3771,2020-06-12,φύγαμε για σκληρή προετοιμασία στο ζέεφελντ ενόψει της νέας σεζόν κορονοϊού,1
18916,2020-06-14,σοκ: αρσενικό φλαμίνγκο προσπάθησε να ζευγαρώσει με ιδιοκτήτη φουσκωτού φλαμίνγκο,1
8632,2020-06-15,μέσω του ποταμού αχέροντα θα συνεχίζουν το ταξίδι τους οι τουρίστες που καταφτάνουν στη χώρα μας,1
16677,2020-06-16,"«περίμενα χρόνια πότε θα τον πιάσουν, φαινόταν ανώμαλος», ομολογεί γείτονας συλληφθέντος",1
16674,2020-06-16,"στη μεσαία λωρίδα της πανεπιστημίου θα κατασκευαστεί τελικά το νέο γήπεδο του παναθηναϊκού, επιβεβαιώνει ο κώστας μπακογιάννης",1
16678,2020-06-17,σάλος με διαδηλώσεις υπαλλήλων που απαιτούν παγομηχανές για να φτιάχνουν nespresso φρέντο στο γραφείο,1
8129,2020-06-17,θέση δίπλα του στον πάγκο για να μιλάνε κράτησε ήδη για τον δημήτρη διαμαντίδη ο φραγκίσκος αλβέρτης,1
1508,2020-06-18,πρωτιά για το βραστό καρότο στον διεθνή διαγωνισμό βαρετών φαγητών,1
1530,2020-06-18,το «κουλούρι» θέτει το iban του στη διάθεση του κυρίου πέτσα σε περίπτωση που ξεχάστηκε στην καμπάνια «μένουμε σπίτι»,1
16680,2020-06-19,τον αριθμό των καθημερινών κρουσμάτων κορωναϊού θα μπορούν να προβλέψουν στο εξής οι παίκτες του στοιχήματος,1
2469,2020-06-19,τι ζώδιο είστε ανάλογα με το τι ζώδιο είστε,1
18591,2020-06-20,πυροσβεστικό αεροσκάφος συνέλεξε κατά λάθος ομάδα ηλικιωμένων από τη θάλασσα,1
2380,2020-06-22,"δεν χάνει τις ελπίδες του ο πλανήτης, παρά το γεγονός πως ούτε χθες εκπληρώθηκε η προφητεία των μάγια για καταστροφή του κόσμου",1
19271,2020-06-22,ενθουσιασμένοι οι αθηναίοι με το υπαίθριο spa που εγκαινίασε στην ομόνοια ο δήμος αθηναίων,1
2424,2020-06-22,"έξαλλος με τον βασιλόπουλο ο βασίλης τσιάρτας, κατευθείαν από την πηγάδα θα προμηθεύεται πλέον το νερό του",1
3804,2020-06-23,"να είστε επιεικείς, τα μισά νομοσχέδια τα προτείνω μεθυσμένη",1
2417,2020-06-23,"ξύνει το μούσι του όταν αποκαλεί τον κορονοϊό «covid 19», 28χρονος χίπστερ",1
19100,2020-06-24,προβληματισμένοι οι πολίτες από το αυξανόμενο μήκος της μύτης του στέλιου πέτσα,1
12631,2020-06-24,σε ειδικές σκηνές στην πλατεία ομονοίας θα μπορούν να διανυκτερεύουν όσοι οδηγοί παραμένουν κολλημένοι στην κίνηση αφού νυχτώσει,1
3355,2020-06-24,με κόκκινα κοντομάνικα polo μπλουζάκια θα παραταχθούν εναντίον του παοκ οι παίκτες του ολυμπιακού,1
17993,2020-06-24,αθώα δηλώνει η γίδα που φέρεται να συνόδευε τον νίκο παππά σε μυστικές συναντήσεις,1
3321,2020-06-25,νεκρός νεαρός χίπης που έτρωγε καλαμάκια για να τα βιοδιασπάσει,1
