,date,title,target
34477,2021-01-03,τα πέντε ωραιότερα γκολ στην championship,0
61752,2022-04-03,οηε για ουκρανία: τουλάχιστον 331 οι άμαχοι νεκροί,0
64189,2022-05-19,κ. παπαδάκης στο tvxs.gr για υπόθεση βαλυράκη:,0
30862,2020-06-29,παναττική στάση εργασίας την τρίτη από την ποεδην,0
34789,2021-01-09,ηπα: καταστροφές και νεκροί από τον τυφώνα άιντα,0
68393,2022-08-02,το έπος του σαχλαμαράκια,0
37326,2021-02-17,εμπρηστική επίθεση στα γραφεία της «zeus+dione»,0
36465,2021-02-04,βουλή: συζήτηση σε επίπεδο πολιτικών αρχηγών,0
44409,2021-06-18,νεκρή 55χρονη στα καλάβρυτα λίγα λεπτά μετά το εμβόλιο,0
55910,2021-12-23,τζανάκης: ακόμη και 18.000 ημερήσια κρούσματα μετά τα φώτα,0
38843,2021-03-15,5 χρόνια τοξικής συμφωνίας μεταξύ ε.ε και τουρκία για προσφυγικό,0
33554,2020-12-17,γερμανία: καταγγελία γιατρού για επιλογή ασθενών covid-19,0
64009,2022-05-17,κύμα συμπαράστασης στο twitter για το χαμόγελο του παιδιού,0
26412,2020-03-04,ποιο είναι το νέο πειραματικό φάρμακο κατά του κοροναϊού,0
63262,2022-05-01,tvxs podcast: ρώσικη ρουλέτα με τα σχολεία,0
69219,2022-08-19,επικοινωνία πούτιν - μακρόν: πιθανή  μια «τεράστια πυρηνική,0
29883,2020-06-13,ο ρόμπερτ μάλιγκαν μεταφέρει στο σινεμά το εμβληματικό βιβλίο,0
66650,2022-06-30,έγκλημα πολέμου ο βομβαρδισμός του θεάτρου στη μαριούπολη,0
34595,2021-01-05,τί ξέρουμε έως τώρα για τα εμβόλια;,0
41011,2021-04-21,αφιέρωμα «μνήμες δικτατορίας» στην ταινιοθήκη της ελλάδος,0
59725,2022-02-27,ζελένσκι: στόχος μας είναι η διασφάλιση της εδαφικής ακεραιότητας,0
43377,2021-06-01,πρόβλημα βόρειας μακεδονίας για τον κ. μητσοτάκη,0
50448,2021-09-27,ένα εκατομμύριο ευρώ επιδότηση στις οικογενειακές ιστορίές,0
51092,2021-10-08,προς κάθε κατεύθυνση η έρευνα για τις φωτιές της αττικής,0
49716,2021-09-15,θωμαΐδης: τα μοντέλα δείχνουν νέο κύμα της πανδημίας κοροναϊού,0
44474,2021-06-19,που: μεγάλη ανησυχία για την τροχιά των κρουσμάτων στην αφρική,0
71970,2022-12-07,«μαύρες» προβλέψεις iea για την ενεργειακή κρίση:,0
26988,2020-04-13,τσιόδρας: 31 νέα κρούσματα - στους 99 οι νεκροί,0
42569,2021-05-17,ερώτηση κούλογλου,0
28313,2020-05-06,νέα κακοκαιρία προ των πυλών - τι προβλέπει σε έκτακτο δελτίο εμυ,0
45105,2021-06-29,προνόμια στους εμβολιασμένους: το ελληνικό πείραμα που διχάζει,0
51848,2021-10-19,τραμπουκισμοί μπέου: «θα σας κάνω μαύρους στο ξύλο»,0
66437,2022-06-27,πως επηρεάζει την υγεία σας το να τρώτε βιαστικά και στο «πόδι»;,0
52903,2021-11-05,το ημερολόγιο του ευ. τσακαλώτου στο tvxs.gr,0
37571,2021-02-21,αρχή του τέλους για την κυβέρνηση της δεξιάς,0
33357,2020-12-14,τα πάντα για την 12η αγωνιστική στην premier league,0
61515,2022-03-31,στην ανακρίτρια οδηγείται σήμερα η μητέρα της τζωρτζίνας,0
49017,2021-09-04,ανακοίνωση της uefa για την παρουσία κόσμου στις κερκίδες,0
51838,2021-10-19,κοροναϊός: κολχικίνη και ιντερφερόνη δεν βοηθούν,0
55332,2021-12-14,"ισχυρός σεισμός 7,3 ρίχτερ στην ινδονησία",0
45083,2021-06-29,πέρα από τα 150 ευρώ,0
54191,2021-11-26,ηλεία: πλημμύρισαν δρόμοι καικαλλιέργιες,0
39921,2021-04-02,τι αναφέρει η ανάρτηση του αλέξη τσίπρα στο facebook,0
30811,2020-06-28,το «δόγμα σαμαρά» στα ελληνοτουρκικά,0
71297,2022-11-04,ποιος παρακολουθούσε το κινητό του δημοσιογράφου θανάση κουκάκη;,0
42363,2021-05-13,ο άιχμαν -κυβερνήτης- στην ιερουσαλήμ,0
55707,2021-12-19,«καλλιτέχνες υπέρ μιας δίκαιης δίκης για τον μοχάμαντ»,0
31063,2020-07-05,κούλογλου επιτροπή εξωτερικών υποθέσεων,0
57661,2022-01-24,"χιόνι, πάγος, έκτακτα καιρικά φαινόμενα και οδήγηση",0
48542,2021-08-27,το αγωνιστικό ford p1 γίνεται ο απόλυτος προσομοιωτής,0
66759,2022-07-02,καναδάς: κατάσταση έκτακτης ανάγκης κηρύχθηκε στην οτάβα,0
63087,2022-04-28,μύκονος: εργαζόμενη κοιμόταν στο αυτοκίνητο λόγω κακών συνθηκών,0
38868,2021-03-16,καταγγελίες για απαγωγή με κουκούλες βασανιστήρια στη γαδα,0
68971,2022-08-15,θεσσαλονίκη: τρεις συλλήψεις για παράνομη διακίνηση αλλοδαπών,0
70011,2022-09-01,στο μαξίμου βλέπουν το «τέλος της πανδημίας» κ σχεδιάζουν εκλογές,0
71569,2022-11-08,ο αγώνας των ιρλανδών να διασώσουν το πουλί που έφερνε καλοκαίρι,0
41467,2021-04-29,με οριακή πλειοψηφία στο στε ξηλώνονται τα αρχαία,0
47128,2021-08-03,χαρδαλιάς για κορονοπάρτι στη helexpo,0
45069,2021-06-29,τουρκία: ξυλοδαρμός γυναίκας από τον πρώην σύζυγο της,0
65056,2022-06-01,"super league 1, η ταυτότητα της 16ης αγωνιστικής",0
65261,2022-06-05,οι υποθέσεις του ακίφ και του αμίρ στο ευρωκοινοβούλιο,0
39752,2021-03-31,αποσύρονται οι αστυνομικοί από τη φύλαξη του μένιου φουρθιώτη,0
60406,2022-03-14,χωρίς plf οι αφίξεις όλων των επιβατών εξωτερικού,0
65115,2022-06-02,στο σημείο της δολοφονίας του άλκη οι ποδοσφαιριστές του παο,0
53749,2021-11-19,συμβουλές του εμα για το χάπι της merck κατά του κορονοϊού,0
32742,2020-11-04,δωρεάν εξ αποστάσεως εκπαίδευση; όχι και τόσο...,0
55678,2021-12-19,πόσο αξιόπιστα είναι τα rapid test για την ανίχνευση της όμικρον;,0
31020,2020-07-04,συνέντευξη κούλογλου,0
30121,2020-06-17,μητσοτάκης: «όχι» σε ανασχηματισμό τις επόμενες εβδομάδες,0
32897,2020-11-07,στο «φως» οι συναλλαγές μανιαδάκη - novartis,0
28385,2020-05-07,επιστολή επιστημόνων σε που για «αερογενή μετάδοση του κοροναϊού»,0
60165,2022-03-06,μετά τον άλιμο τέλος η μουσική στις 11:00 και σε βάρη - βούλα,0
66092,2022-06-22,επιστήμονας καταδικάστηκε στις ηπα ως κατάσκοπος των ρώσων,0
40435,2021-04-11,"πρεμιέρες: αγαπημένος ζαν-λικ γκοντάρ, «200 μέτρα»",0
28383,2020-05-07,τα όρια του άξονα,0
56959,2022-01-09,κι αν ξυπνήσω μια μέρα κι έχω ξεχάσει όλα τα pin μου;,0
57634,2022-01-24,εγκλωβισμένος στην κατεχάκη,0
51151,2021-10-09,ο χατζιδάκις για τον δεκέμβρη του ’44 και οι αδιάβαστοι ιστορικοί,0
49860,2021-09-17,γαλλία: ανακαλεί τους πρέσβεις σε ηπα και αυστραλία λόγω aukus,0
52085,2021-10-22,"επιδεινώθηκαν οι καταθλιπτικές διαταραχές, λόγω της πανδημίας",0
30687,2020-06-26,βούρκος παραγωγής επιτελικού (παρα)κράτους,0
54781,2021-12-05,βαρεμένος:έξοδος της κυβερνητικής λογικής προς το χάος,0
32920,2020-11-07,ο τραμπ «ακυρώνει» τον γκουαϊδό: έχει χάσει τη δύναμή του,0
70744,2022-10-04,βόλος: γυναίκα έχασε τη ζωή της κάνοντας ορειβασία,0
31970,2020-08-07,δεσμεύτηκε και η προσωπική περιουσία της οικογένειας ζηρίδη,0
62293,2022-04-14,θ. πλεύρης: σκέψεις για διαγραφή προστίμων για όσους εμβολιαστούν,0
49396,2021-09-10,#κεραμεως_παραιτησου: οργισμένα μηνύματα στο twitter,0
57084,2022-01-14,πέθανε ο σκηνοθέτης της «μπέτυ μπλου» ζαν-ζακ μπενέξ,0
47554,2021-08-10,τις αυξήσεις στο «καλάθι της νοικοκυράς» επιβεβαιώνει η ελστατ,0
43976,2021-06-12,«πράσινο» φως από τους πράσινους στον κυβερνητικό συνασπισμό υπό,0
48233,2021-08-22,μεγάλη κινητοποίηση στη στροφυλιά για τους πυρόπληκτους,0
61196,2022-03-26,καταγγελία: ο κ. μπακογιάννης σχεδιάζει την εκκένωση του «εμπρος»,0
36142,2021-01-29,τσίπρας στο πολιτικό συμβούλιο του συριζα,0
29546,2020-05-30,δολοφονία φλόιντ: μαθήματα αμερικάνικης ιστορίας,0
44337,2021-06-17,"το κοινωνικό ελατήριο, ο νόμος της ελαστικότητας μεγάλη αλλαγή",0
63081,2022-04-28,"κορονοϊός: 7.580 νέα κρούσματα, 48 θάνατοι, 260 διασωληνωμένοι",0
